id,title,description,release_year,runtime,first_genre,second_genre,country,first_keyword,second_keyword,third_keyword,my_rating
tm183523,Oldboy,An everyday man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.,2013,104,action,drama,US,Oldboy,years,explanation,5.742261603717145
tm148147,Big Eyes,"In the late 1950s and early '60s, artist Walter Keane achieves unbelievable fame and success with portraits of saucer-eyed waifs. However, no one realizes that his wife, Margaret, is the real painter behind the brush. Although Margaret is horrified to learn that Walter is passing off her work as his own, she is too meek to protest too loudly. It isn't until the Keanes' marriage comes to an end and a lawsuit follows that the truth finally comes to light.",2014,106,drama,documentation,CA,Eyes,Keane,Walter,6.998769394252169
tm143227,Begin Again,"Gretta, a budding songwriter, finds herself alone after her boyfriend Dave ditches her. Her life gains purpose when Dan, a record label executive, notices her talent.",2013,104,drama,comedy,US,Gretta,Dave,Begin,7.3866712703497
tm169719,42,"The powerful story of Jackie Robinson, the legendary baseball player who broke Major League Baseball’s color barrier when he joined the roster of the Brooklyn Dodgers. The film follows the innovative Dodgers’ general manager Branch Rickey, the MLB executive who first signed Robinson to the minors and then helped to bring him up to the show.",2013,128,drama,sport,US,baseball,Dodgers,Robinson,7.434895388039075
tm182429,Olympus Has Fallen,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",2013,120,action,thriller,US,Olympus,House,White,6.483032282328226
tm175843,Dark Skies,"From the producers of Paranormal Activity, Insidious, and Sinister comes Dark Skies: a supernatural thriller that follows a young family living in the suburbs. As husband and wife Daniel and Lacey Barret witness an escalating series of disturbing events involving their family, their safe and peaceful home quickly unravels. When it becomes clear that the Barret family is being targeted by an unimaginably terrifying and deadly force, Daniel and Lacey take matters in their own hands to solve the mystery of what is after their family.",2013,97,scifi,thriller,US,Skies,Dark,Insidious,6.3
tm163686,Blue Jasmine,"After experiencing a traumatic misfortune, Jasmine French, a wealthy woman from New York, moves to San Francisco to live with her foster sister Ginger and the firm purpose of getting a new life, but she will be haunted by anxiety and memories of the past.",2013,99,drama,comedy,US,Jasmine,French,York,7.284089697819024
tm180572,Insidious: Chapter 2,The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.,2013,106,horror,thriller,US,Chapter,Insidious,Lambert,6.558037217472144
tm151807,Creep,"Looking for work, Aaron comes across a cryptic online ad: “$1,000 for the day. Filming service. Discretion is appreciated.” Low on cash and full of naiveté, he decides to go for it. He drives to a cabin in a remote mountain town where he meets Josef, his cinematic subject for the day. Josef is sincere and the project seems heartfelt, so Aaron begins to film. But as the day goes on, it becomes clear that Josef is not who he says, and his intentions are not at all pure.",2014,82,horror,thriller,US,Josef,Creep,work,6.323484264934053
tm151764,Barefoot,"The ""black sheep"" son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He takes the naive young woman home for his brother's wedding an improbable romance blooms, as she impresses everyone with her genuine, simple charms.",2014,90,romance,comedy,US,Barefoot,black,sheep,6.6000000000000005
tm153284,The Giver,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",2014,97,drama,scifi,US,suffering,real,world,6.413208988484557
tm165967,Mandela: Long Walk to Freedom,A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa.,2013,141,drama,history,GB,Long,Africa,Mandela,7.05657050985557
tm161525,The Green Inferno,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",2013,100,thriller,horror,US,Inferno,York,City,5.469775380970405
tm168400,Empire State,"After failing to get into the police academy, Chris Potamitis settles for a security guard job with an armoured truck company. After he makes the mistake of mentioning the company's lax security to his best friend, He's unwittingly drawn into an elaborate scheme to rob the abundant amounts of cash being stored on their premises—resulting in the largest cash heist in U.S.history.",2013,94,action,drama,US,Chris,State,Potamitis,5.329515460686649
tm161282,Penguins of Madagascar,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",2014,92,family,animation,US,Kowalski,Skipper,Rico,6.551680855464493
tm148671,A Walk Among the Tombstones,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,2014,113,drama,thriller,US,Walk,Tombstones,Private,6.43104094821748
tm171042,The Call,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",2013,94,thriller,crime,US,Jordan,Turner,Casey,6.7256714141806615
tm178712,Scary Movie 5,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",2013,89,comedy,horror,US,Movie,Home,Dan,4.3250325280144395
tm187279,Philomena,"A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.",2013,97,drama,comedy,GB,Philomena,son,convent,7.582118917787433
tm165521,Redemption,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",2013,100,action,thriller,US,Homeless,London,Redemption,6.2
tm141648,Seventh Son,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",2014,102,action,fantasy,US,Seventh,Gregory,John,5.5
tm176630,The Butler,"A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",2013,132,drama,european,US,Butler,Cecil,Gaines,7.218121846523532
tm184608,Texas Chainsaw 3D,"A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.",2013,87,thriller,horror,US,Texas,Chainsaw,grandmother,5.1131302933073055
tm187979,Cloudy with a Chance of Meatballs 2,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",2013,95,animation,scifi,US,Meatballs,Flint,Chance,6.355471919553315
tm171228,Metallica: Through the Never,"Trip, a young roadie for Metallica, is sent on an urgent mission during the band's show. But what seems like a simple assignment turns into a surreal adventure.",2013,93,music,no_second-genre,US,Metallica,Trip,show,6.965117545913975
tm161029,Mr. Peabody & Sherman,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.",2014,92,action,family,US,Peabody,Sherman,dog,6.764818530217648
tm181270,The Frozen Ground,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,2013,105,thriller,crime,US,Frozen,Ground,Alaska,6.385723728033335
